62,3,Awaran 
63,3,Barkhan 
64,3,Chagai 
65,3,Chaman
66,3,Dera Bugti
67,3,Duki
68,3,Gwadar 
69,3,Harnai 
70,3,Jaffarabad
71,3,Jhal Magsi
72,3,Kachhi 
73,3,Kalat 
74,3,Kech 
75,3,Kharan 
76,3,Khuzdar 
77,3,Killa Abdullah
78,3,Killa Saifullah
79,3,Kohlu 
80,3,Lasbela 
81,3,Lehri
82,3,Loralai 
83,3,Mastung 
84,3,Musa khail
85,3,Nasirabad
86,3,Nushki 
87,3,Panjgur 
88,3,Pishin 
89,3,Quetta 
90,3,Sherani 
91,3,Sibi
92,3,Sohbatpur
93,3,Surab
94,3,Panjgur 
95,3,Washuk 
96,3,Zhob 
97,3,Ziarat 
